RELEASE_ID,FILE_NAME,SIZE,LOC_ADDED,AVG_LOC_ADDED,MAX_LOC_ADDED,LOC_REMOVED,AVG_LOC_REMOVED,MAX_LOC_REMOVED,CHURN,AVG_CHURN,MAX_CHURN,NUMBER_OF_REVISIONS,NUMBER_OF_DEFECT_FIXES,NUMBER_OF_AUTHORS,IS_BUGGY
1,storm-core/src/jvm/backtype/storm/spout/ISpoutOutputCollector.java,12,39,13.0,13,0,0.0,0,39,13.0,13,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/ISpoutWaitStrategy.java,17,51,17.0,17,0,0.0,0,51,17.0,17,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/MultiScheme.java,11,33,11.0,11,0,0.0,0,33,11.0,11,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/NothingEmptyEmitStrategy.java,14,42,14.0,14,0,0.0,0,42,14.0,14,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/RawMultiScheme.java,21,63,21.0,21,0,0.0,0,63,21.0,21,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/RawScheme.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/Scheme.java,11,33,11.0,11,0,0.0,0,33,11.0,11,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/SchemeAsMultiScheme.java,24,72,24.0,24,0,0.0,0,72,24.0,24,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,120,508,56.44444444444444,120,43,4.777777777777778,19,497,55.22222222222222,120,9,0,3,NO
1,storm-core/src/jvm/backtype/storm/spout/SleepSpoutWaitStrategy.java,24,72,24.0,24,0,0.0,0,72,24.0,24,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/SpoutOutputCollector.java,117,351,117.0,117,0,0.0,0,351,117.0,117,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/state/IStateSpout.java,12,36,12.0,12,0,0.0,0,36,12.0,12,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/state/IStateSpoutOutputCollector.java,5,15,5.0,5,0,0.0,0,15,5.0,5,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/state/ISubscribedState.java,8,24,8.0,8,0,0.0,0,24,8.0,8,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/state/ISynchronizeOutputCollector.java,7,21,7.0,7,0,0.0,0,21,7.0,7,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/state/StateSpoutOutputCollector.java,11,33,11.0,11,0,0.0,0,33,11.0,11,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/state/SynchronizeOutputCollector.java,13,39,13.0,13,0,0.0,0,39,13.0,13,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/task/GeneralTopologyContext.java,181,543,181.0,181,0,0.0,0,543,181.0,181,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/task/IBolt.java,67,201,67.0,67,0,0.0,0,201,67.0,67,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/task/IErrorReporter.java,5,15,5.0,5,0,0.0,0,15,5.0,5,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/task/IMetricsContext.java,14,42,14.0,14,0,0.0,0,42,14.0,14,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/task/IOutputCollector.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/task/OutputCollector.java,208,624,208.0,208,0,0.0,0,624,208.0,208,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,228,967,74.38461538461539,223,80,6.153846153846154,34,907,69.76923076923077,223,13,0,4,NO
1,storm-core/src/jvm/backtype/storm/task/TopologyContext.java,249,747,249.0,249,0,0.0,0,747,249.0,249,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/task/WorkerTopologyContext.java,89,267,89.0,89,0,0.0,0,267,89.0,89,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/AckFailDelegate.java,8,24,8.0,8,0,0.0,0,24,8.0,8,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/AckFailMapTracker.java,35,105,35.0,35,0,0.0,0,105,35.0,35,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/AckTracker.java,35,105,35.0,35,0,0.0,0,105,35.0,35,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/BatchNumberList.java,55,165,55.0,55,0,0.0,0,165,55.0,55,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/BatchProcessWord.java,22,66,22.0,22,0,0.0,0,66,22.0,22,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/BatchRepeatA.java,31,93,31.0,31,0,0.0,0,93,31.0,31,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/BoltTracker.java,25,75,25.0,25,0,0.0,0,75,25.0,25,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/CompleteTopologyParam.java,50,150,50.0,50,0,0.0,0,150,50.0,50,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/CountingBatchBolt.java,38,114,38.0,38,0,0.0,0,114,38.0,38,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/CountingCommitBolt.java,40,120,40.0,40,0,0.0,0,120,40.0,40,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/FeederSpout.java,83,249,83.0,83,0,0.0,0,249,83.0,83,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/FixedTuple.java,25,75,25.0,25,0,0.0,0,75,25.0,25,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/FixedTupleSpout.java,162,472,94.4,142,6,1.2,3,466,93.2,142,5,0,3,NO
1,storm-core/src/jvm/backtype/storm/testing/IdentityBolt.java,25,75,25.0,25,0,0.0,0,75,25.0,25,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/KeyedCountingBatchBolt.java,44,132,44.0,44,0,0.0,0,132,44.0,44,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/KeyedCountingCommitterBolt.java,7,21,7.0,7,0,0.0,0,21,7.0,7,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/testing/KeyedSummingBatchBolt.java,44,132,44.0,44,0,0.0,0,132,44.0,44,3,0,2,NO
