@relation storm_trainingSet7.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute LOC_REMOVED numeric
@attribute AVG_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute CHURN numeric
@attribute AVG_CHURN numeric
@attribute MAX_CHURN numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES','NO'}

@data
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
45,204,22.666666666666668,45,4,0.4444444444444444,4,200,22.22222222222222,45,9,1,5,YES
23,92,23.0,23,0,0.0,0,92,23.0,23,4,1,4,YES
23,92,23.0,23,0,0.0,0,92,23.0,23,4,1,4,YES
23,92,23.0,23,0,0.0,0,92,23.0,23,4,1,4,YES
33,132,33.0,33,0,0.0,0,132,33.0,33,4,1,4,YES
47,204,22.666666666666668,47,1,0.1111111111111111,1,203,22.555555555555557,47,9,1,5,YES
29,116,29.0,29,0,0.0,0,116,29.0,29,4,1,4,YES
35,315,35.0,35,0,0.0,0,315,35.0,35,9,1,5,YES
66,402,57.42857142857143,66,6,0.8571428571428571,6,396,56.57142857142857,66,7,1,2,NO
22,88,22.0,22,0,0.0,0,88,22.0,22,4,1,4,YES
48,219,24.333333333333332,48,3,0.3333333333333333,3,216,24.0,48,9,1,5,YES
37,299,33.22222222222222,37,3,0.3333333333333333,3,296,32.888888888888886,37,9,0,6,NO
92,440,48.888888888888886,92,4,0.4444444444444444,4,436,48.44444444444444,92,9,1,5,YES
31,124,31.0,31,0,0.0,0,124,31.0,31,4,1,4,YES
32,192,27.428571428571427,32,0,0.0,0,192,27.428571428571427,32,7,1,2,NO
36,292,32.44444444444444,36,4,0.4444444444444444,4,288,32.0,36,9,0,6,NO
31,124,31.0,31,0,0.0,0,124,31.0,31,4,1,4,YES
46,206,20.6,46,2,0.2,1,204,20.4,46,10,1,5,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
52,237,26.333333333333332,52,3,0.3333333333333333,3,234,26.0,52,9,1,5,YES
36,144,36.0,36,0,0.0,0,144,36.0,36,4,1,4,YES
65,260,65.0,65,0,0.0,0,260,65.0,65,4,1,4,YES
91,1096,78.28571428571429,91,4,0.2857142857142857,2,1092,78.0,91,14,0,7,NO
41,164,41.0,41,0,0.0,0,164,41.0,41,4,1,4,YES
48,209,14.928571428571429,46,6,0.42857142857142855,1,203,14.5,46,14,1,8,YES
38,152,38.0,38,0,0.0,0,152,38.0,38,4,1,4,YES
35,144,18.0,35,0,0.0,0,144,18.0,35,8,1,5,YES
130,526,58.44444444444444,130,1,0.1111111111111111,1,525,58.333333333333336,130,9,1,5,YES
38,152,38.0,38,0,0.0,0,152,38.0,38,4,1,4,YES
37,456,32.57142857142857,43,12,0.8571428571428571,6,468,33.42857142857143,43,14,0,7,NO
51,612,43.714285714285715,51,0,0.0,0,612,43.714285714285715,51,14,0,7,NO
36,448,32.0,44,16,1.1428571428571428,8,464,33.142857142857146,44,14,0,7,NO
51,612,43.714285714285715,51,0,0.0,0,612,43.714285714285715,51,14,0,7,NO
76,332,41.5,76,0,0.0,0,332,41.5,76,8,1,5,YES
44,176,44.0,44,0,0.0,0,176,44.0,44,4,1,4,YES
42,168,42.0,42,0,0.0,0,168,42.0,42,4,1,4,YES
46,184,46.0,46,0,0.0,0,184,46.0,46,4,1,4,YES
42,168,42.0,42,0,0.0,0,168,42.0,42,4,1,4,YES
113,452,113.0,113,0,0.0,0,452,113.0,113,4,1,4,YES
53,212,53.0,53,0,0.0,0,212,53.0,53,4,1,4,YES
56,224,56.0,56,0,0.0,0,224,56.0,56,4,1,4,YES
61,244,61.0,61,0,0.0,0,244,61.0,61,4,1,4,YES
49,196,49.0,49,0,0.0,0,196,49.0,49,4,1,4,YES
38,342,38.0,38,0,0.0,0,342,38.0,38,9,1,5,YES
53,212,53.0,53,0,0.0,0,212,53.0,53,4,1,4,YES
43,356,39.55555555555556,52,12,1.3333333333333333,12,362,40.22222222222222,52,9,0,6,NO
29,116,29.0,29,0,0.0,0,116,29.0,29,4,1,4,YES
48,192,48.0,48,0,0.0,0,192,48.0,48,4,1,4,YES
96,384,96.0,96,0,0.0,0,384,96.0,96,4,1,4,YES
95,380,95.0,95,0,0.0,0,380,95.0,95,4,1,4,YES
51,204,51.0,51,0,0.0,0,204,51.0,51,4,1,4,YES
29,116,29.0,29,0,0.0,0,116,29.0,29,4,1,4,YES
159,636,159.0,159,0,0.0,0,636,159.0,159,4,1,4,YES
41,340,37.77777777777778,50,12,1.3333333333333333,12,346,38.44444444444444,50,9,0,6,NO
53,212,53.0,53,0,0.0,0,212,53.0,53,4,1,4,YES
56,224,56.0,56,0,0.0,0,224,56.0,56,4,1,4,YES
27,108,27.0,27,0,0.0,0,108,27.0,27,4,1,4,YES
95,380,95.0,95,0,0.0,0,380,95.0,95,4,1,4,YES
40,160,40.0,40,0,0.0,0,160,40.0,40,4,1,4,YES
42,168,42.0,42,0,0.0,0,168,42.0,42,4,1,4,YES
59,236,59.0,59,0,0.0,0,236,59.0,59,4,1,4,YES
55,239,26.555555555555557,55,15,1.6666666666666667,3,224,24.88888888888889,55,9,2,6,YES
38,152,38.0,38,0,0.0,0,152,38.0,38,4,1,4,YES
66,281,25.545454545454547,67,19,1.7272727272727273,3,274,24.90909090909091,67,11,2,6,YES
31,124,31.0,31,0,0.0,0,124,31.0,31,4,1,4,YES
50,200,50.0,50,0,0.0,0,200,50.0,50,4,1,4,YES
29,116,29.0,29,0,0.0,0,116,29.0,29,4,1,4,YES
33,132,33.0,33,0,0.0,0,132,33.0,33,4,1,4,YES
39,156,39.0,39,0,0.0,0,156,39.0,39,4,1,4,YES
217,868,217.0,217,0,0.0,0,868,217.0,217,4,1,4,YES
40,160,40.0,40,0,0.0,0,160,40.0,40,4,1,4,YES
27,108,27.0,27,0,0.0,0,108,27.0,27,4,1,4,YES
84,336,84.0,84,0,0.0,0,336,84.0,84,4,1,4,YES
62,248,62.0,62,0,0.0,0,248,62.0,62,4,1,4,YES
80,320,80.0,80,0,0.0,0,320,80.0,80,4,1,4,YES
59,236,59.0,59,0,0.0,0,236,59.0,59,4,1,4,YES
87,697,77.44444444444444,87,1,0.1111111111111111,1,696,77.33333333333333,87,9,0,6,NO
93,372,93.0,93,0,0.0,0,372,93.0,93,4,1,4,YES
107,428,107.0,107,0,0.0,0,428,107.0,107,4,1,4,YES
73,292,73.0,73,0,0.0,0,292,73.0,73,4,1,4,YES
107,428,107.0,107,0,0.0,0,428,107.0,107,4,1,4,YES
76,304,76.0,76,0,0.0,0,304,76.0,76,4,1,4,YES
92,368,92.0,92,0,0.0,0,368,92.0,92,4,1,4,YES
24,96,24.0,24,0,0.0,0,96,24.0,24,4,1,4,YES
33,132,33.0,33,0,0.0,0,132,33.0,33,4,1,4,YES
31,124,31.0,31,0,0.0,0,124,31.0,31,4,1,4,YES
63,252,63.0,63,0,0.0,0,252,63.0,63,4,1,4,YES
77,308,77.0,77,0,0.0,0,308,77.0,77,4,1,4,YES
25,100,25.0,25,0,0.0,0,100,25.0,25,4,1,4,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
125,500,125.0,125,0,0.0,0,500,125.0,125,4,1,4,YES
201,804,201.0,201,0,0.0,0,804,201.0,201,4,1,4,YES
171,684,171.0,171,0,0.0,0,684,171.0,171,4,1,4,YES
204,816,204.0,204,0,0.0,0,816,204.0,204,4,1,4,YES
49,196,49.0,49,0,0.0,0,196,49.0,49,4,1,4,YES
38,152,38.0,38,0,0.0,0,152,38.0,38,4,1,4,YES
182,728,182.0,182,0,0.0,0,728,182.0,182,4,1,4,YES
94,376,94.0,94,0,0.0,0,376,94.0,94,4,1,4,YES
138,552,138.0,138,0,0.0,0,552,138.0,138,4,1,4,YES
25,100,25.0,25,0,0.0,0,100,25.0,25,4,1,4,YES
25,100,25.0,25,0,0.0,0,100,25.0,25,4,1,4,YES
36,144,36.0,36,0,0.0,0,144,36.0,36,4,1,4,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
44,176,44.0,44,0,0.0,0,176,44.0,44,4,1,4,YES
52,208,52.0,52,0,0.0,0,208,52.0,52,4,1,4,YES
50,200,50.0,50,0,0.0,0,200,50.0,50,4,1,4,YES
75,300,75.0,75,0,0.0,0,300,75.0,75,4,1,4,YES
28,112,28.0,28,0,0.0,0,112,28.0,28,4,1,4,YES
31,124,31.0,31,0,0.0,0,124,31.0,31,4,1,4,YES
41,164,41.0,41,0,0.0,0,164,41.0,41,4,1,4,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
39,156,39.0,39,0,0.0,0,156,39.0,39,4,1,4,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
30,120,30.0,30,0,0.0,0,120,30.0,30,4,1,4,YES
25,100,25.0,25,0,0.0,0,100,25.0,25,4,1,4,YES
33,132,33.0,33,0,0.0,0,132,33.0,33,4,1,4,YES
44,176,44.0,44,0,0.0,0,176,44.0,44,4,1,4,YES
23,92,23.0,23,0,0.0,0,92,23.0,23,4,1,4,YES
80,320,80.0,80,0,0.0,0,320,80.0,80,4,1,4,YES
78,312,78.0,78,0,0.0,0,312,78.0,78,4,1,4,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
84,336,84.0,84,0,0.0,0,336,84.0,84,4,1,4,YES
91,364,91.0,91,0,0.0,0,364,91.0,91,4,1,4,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
85,340,85.0,85,0,0.0,0,340,85.0,85,4,1,4,YES
67,268,67.0,67,0,0.0,0,268,67.0,67,4,1,4,YES
124,496,124.0,124,0,0.0,0,496,124.0,124,4,1,4,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
25,100,25.0,25,0,0.0,0,100,25.0,25,4,1,4,YES
76,304,76.0,76,0,0.0,0,304,76.0,76,4,1,4,YES
109,436,109.0,109,0,0.0,0,436,109.0,109,4,1,4,YES
24,96,24.0,24,0,0.0,0,96,24.0,24,4,1,4,YES
27,108,27.0,27,0,0.0,0,108,27.0,27,4,1,4,YES
47,188,47.0,47,0,0.0,0,188,47.0,47,4,1,4,YES
185,740,185.0,185,0,0.0,0,740,185.0,185,4,1,4,YES
96,384,96.0,96,0,0.0,0,384,96.0,96,4,1,4,YES
97,388,97.0,97,0,0.0,0,388,97.0,97,4,1,4,YES
23,92,23.0,23,0,0.0,0,92,23.0,23,4,1,4,YES
154,616,154.0,154,0,0.0,0,616,154.0,154,4,1,4,YES
47,188,47.0,47,0,0.0,0,188,47.0,47,4,1,4,YES
176,704,176.0,176,0,0.0,0,704,176.0,176,4,1,4,YES
36,144,36.0,36,0,0.0,0,144,36.0,36,4,1,4,YES
32,128,32.0,32,0,0.0,0,128,32.0,32,4,1,4,YES
30,120,30.0,30,0,0.0,0,120,30.0,30,4,1,4,YES
37,148,37.0,37,0,0.0,0,148,37.0,37,4,1,4,YES
33,132,33.0,33,0,0.0,0,132,33.0,33,4,1,4,YES
32,128,32.0,32,0,0.0,0,128,32.0,32,4,1,4,YES
289,1156,289.0,289,0,0.0,0,1156,289.0,289,4,1,4,YES
66,264,66.0,66,0,0.0,0,264,66.0,66,4,1,4,YES
439,1772,147.66666666666666,435,0,0.0,0,1772,147.66666666666666,435,12,2,6,YES
734,2936,734.0,734,0,0.0,0,2936,734.0,734,4,1,4,YES
147,588,147.0,147,0,0.0,0,588,147.0,147,4,1,4,YES
47,188,47.0,47,0,0.0,0,188,47.0,47,4,1,4,YES
171,684,171.0,171,0,0.0,0,684,171.0,171,4,1,4,YES
92,368,92.0,92,0,0.0,0,368,92.0,92,4,1,4,YES
60,338,26.0,44,18,1.3846153846153846,2,320,24.615384615384617,44,13,1,11,YES
34,136,34.0,34,0,0.0,0,136,34.0,34,4,1,4,YES
361,1444,361.0,361,0,0.0,0,1444,361.0,361,4,1,4,YES
60,240,60.0,60,0,0.0,0,240,60.0,60,4,1,4,YES
28,112,28.0,28,0,0.0,0,112,28.0,28,4,1,4,YES
50,200,50.0,50,0,0.0,0,200,50.0,50,4,1,4,YES
35,140,35.0,35,0,0.0,0,140,35.0,35,4,1,4,YES
117,468,117.0,117,0,0.0,0,468,117.0,117,4,1,4,YES
238,1450,120.83333333333333,241,22,1.8333333333333333,7,1440,120.0,241,12,0,3,NO
59,354,59.0,59,0,0.0,0,354,59.0,59,6,0,3,NO
72,454,45.4,78,22,2.2,6,456,45.6,78,10,0,3,NO
200,1200,200.0,200,0,0.0,0,1200,200.0,200,6,0,3,NO
46,290,24.166666666666668,46,18,1.5,4,284,23.666666666666668,46,12,0,4,NO
217,1328,132.8,223,26,2.6,7,1326,132.6,223,10,0,3,NO
42,252,42.0,42,0,0.0,0,252,42.0,42,6,0,3,NO
265,1616,115.42857142857143,265,30,2.142857142857143,5,1598,114.14285714285714,265,14,0,4,NO
52,318,39.75,52,6,0.75,3,312,39.0,52,8,0,3,NO
40,240,40.0,40,0,0.0,0,240,40.0,40,6,0,3,NO
81,498,41.5,81,12,1.0,4,486,40.5,81,12,0,4,NO
78,471,47.1,78,1,0.1,1,472,47.2,78,10,0,4,NO
35,233,23.3,35,13,1.3,7,230,23.0,35,10,0,4,NO
48,288,48.0,48,0,0.0,0,288,48.0,48,6,0,3,NO
43,262,32.75,43,4,0.5,2,258,32.25,43,8,0,3,NO
44,268,33.5,44,4,0.5,2,264,33.0,44,8,0,3,NO
43,262,32.75,43,4,0.5,2,258,32.25,43,8,0,3,NO
42,256,32.0,42,4,0.5,2,252,31.5,42,8,0,3,NO
57,344,43.0,57,2,0.25,1,342,42.75,57,8,0,3,NO
32,192,32.0,32,0,0.0,0,192,32.0,32,6,0,3,NO
59,354,59.0,59,0,0.0,0,354,59.0,59,6,0,3,NO
60,360,60.0,60,0,0.0,0,360,60.0,60,6,0,3,NO
60,360,60.0,60,0,0.0,0,360,60.0,60,6,0,3,NO
60,360,60.0,60,0,0.0,0,360,60.0,60,6,0,3,NO
45,270,45.0,45,0,0.0,0,270,45.0,45,6,0,3,NO
48,192,48.0,48,0,0.0,0,192,48.0,48,4,1,4,YES
117,477,95.4,117,0,0.0,0,477,95.4,117,5,1,5,YES
214,856,214.0,214,0,0.0,0,856,214.0,214,4,1,4,YES
94,376,94.0,94,0,0.0,0,376,94.0,94,4,1,4,YES
68,272,68.0,68,0,0.0,0,272,68.0,68,4,1,4,YES
356,1424,356.0,356,0,0.0,0,1424,356.0,356,4,1,4,YES
37,148,37.0,37,0,0.0,0,148,37.0,37,4,1,4,YES
37,148,37.0,37,0,0.0,0,148,37.0,37,4,1,4,YES
54,216,54.0,54,0,0.0,0,216,54.0,54,4,1,4,YES
53,212,53.0,53,0,0.0,0,212,53.0,53,4,1,4,YES
44,176,44.0,44,0,0.0,0,176,44.0,44,4,1,4,YES
35,140,35.0,35,0,0.0,0,140,35.0,35,4,1,4,YES
24,186,14.307692307692308,24,9,0.6923076923076923,1,177,13.615384615384615,24,13,1,9,YES
66,266,33.25,66,0,0.0,0,266,33.25,66,8,2,6,YES
27,108,27.0,27,0,0.0,0,108,27.0,27,4,1,4,YES
544,2278,142.375,544,62,3.875,6,2216,138.5,544,16,2,9,YES
67,268,67.0,67,0,0.0,0,268,67.0,67,4,1,4,YES
177,708,177.0,177,0,0.0,0,708,177.0,177,4,1,4,YES
59,236,59.0,59,0,0.0,0,236,59.0,59,4,1,4,YES
68,272,68.0,68,0,0.0,0,272,68.0,68,4,1,4,YES
156,624,156.0,156,0,0.0,0,624,156.0,156,4,1,4,YES
189,1968,123.0,189,156,9.75,13,1812,113.25,189,16,1,10,YES
252,1008,252.0,252,0,0.0,0,1008,252.0,252,4,1,4,YES
43,172,43.0,43,0,0.0,0,172,43.0,43,4,1,4,YES
43,172,43.0,43,0,0.0,0,172,43.0,43,4,1,4,YES
38,152,38.0,38,0,0.0,0,152,38.0,38,4,1,4,YES
118,643,30.61904761904762,118,18,0.8571428571428571,2,625,29.761904761904763,118,21,1,9,YES
41,164,41.0,41,0,0.0,0,164,41.0,41,4,1,4,YES
62,248,62.0,62,0,0.0,0,248,62.0,62,4,1,4,YES
128,512,128.0,128,0,0.0,0,512,128.0,128,4,1,4,YES
47,188,47.0,47,0,0.0,0,188,47.0,47,4,1,4,YES
121,484,121.0,121,0,0.0,0,484,121.0,121,4,1,4,YES
210,840,210.0,210,0,0.0,0,840,210.0,210,4,1,4,YES
505,2020,505.0,505,0,0.0,0,2020,505.0,505,4,1,4,YES
76,304,76.0,76,0,0.0,0,304,76.0,76,4,1,4,YES
44,396,39.6,44,0,0.0,0,396,39.6,44,10,0,4,NO
34,136,34.0,34,0,0.0,0,136,34.0,34,4,1,4,YES
66,264,66.0,66,0,0.0,0,264,66.0,66,4,1,4,YES
119,706,29.416666666666668,119,24,1.0,5,688,28.666666666666668,119,24,1,10,YES
125,500,125.0,125,0,0.0,0,500,125.0,125,4,1,4,YES
132,528,132.0,132,0,0.0,0,528,132.0,132,4,1,4,YES
64,316,31.6,65,78,7.8,37,276,27.6,65,10,2,7,YES
1404,15648,156.48,1378,1407,14.07,252,15009,150.09,1378,100,5,20,YES
131,524,131.0,131,0,0.0,0,524,131.0,131,4,1,4,YES
188,856,95.11111111111111,187,105,11.666666666666666,32,795,88.33333333333333,187,9,1,5,YES
51,204,51.0,51,0,0.0,0,204,51.0,51,4,1,4,YES
25,115,7.666666666666667,26,14,0.9333333333333333,2,107,7.133333333333334,26,15,1,11,YES
79,563,35.1875,59,107,6.6875,9,458,28.625,59,16,1,11,YES
375,1500,375.0,375,0,0.0,0,1500,375.0,375,4,1,4,YES
53,212,53.0,53,0,0.0,0,212,53.0,53,4,1,4,YES
84,336,84.0,84,0,0.0,0,336,84.0,84,4,1,4,YES
700,2810,200.71428571428572,700,10,0.7142857142857143,1,2800,200.0,700,14,2,8,YES
217,872,218.0,218,0,0.0,0,872,218.0,218,4,1,4,YES
175,700,175.0,175,0,0.0,0,700,175.0,175,4,1,4,YES
75,300,75.0,75,0,0.0,0,300,75.0,75,4,1,4,YES
76,316,39.5,76,4,0.5,1,312,39.0,76,8,1,6,YES
49,196,49.0,49,0,0.0,0,196,49.0,49,4,1,4,YES
51,204,51.0,51,0,0.0,0,204,51.0,51,4,1,4,YES
74,296,74.0,74,0,0.0,0,296,74.0,74,4,1,4,YES
71,284,71.0,71,0,0.0,0,284,71.0,71,4,1,4,YES
132,548,68.5,132,16,2.0,4,532,66.5,132,8,1,6,YES
31,130,13.0,31,6,0.6,1,124,12.4,31,10,1,7,YES
49,203,25.375,49,0,0.0,0,203,25.375,49,8,1,6,YES
26,104,26.0,26,0,0.0,0,104,26.0,26,4,1,4,YES
82,349,43.625,82,0,0.0,0,349,43.625,82,8,1,6,YES
38,152,38.0,38,0,0.0,0,152,38.0,38,4,1,4,YES
121,505,63.125,121,16,2.0,4,489,61.125,121,8,1,6,YES
65,260,65.0,65,0,0.0,0,260,65.0,65,4,1,4,YES
91,376,47.0,91,4,0.5,1,372,46.5,91,8,1,6,YES
77,308,77.0,77,0,0.0,0,308,77.0,77,4,1,4,YES
125,520,65.0,125,4,0.5,1,516,64.5,125,8,1,6,YES
48,192,48.0,48,0,0.0,0,192,48.0,48,4,1,4,YES
42,168,42.0,42,0,0.0,0,168,42.0,42,4,1,4,YES
289,1156,289.0,289,0,0.0,0,1156,289.0,289,4,1,4,YES
744,3096,309.6,744,0,0.0,0,3096,309.6,744,10,1,8,YES
455,2426,161.73333333333332,461,616,41.06666666666667,88,1880,125.33333333333333,461,15,2,7,YES
137,548,137.0,137,0,0.0,0,548,137.0,137,4,1,4,YES
179,716,179.0,179,0,0.0,0,716,179.0,179,4,1,4,YES
66,264,66.0,66,0,0.0,0,264,66.0,66,4,1,4,YES
85,340,85.0,85,0,0.0,0,340,85.0,85,4,1,4,YES
74,296,74.0,74,0,0.0,0,296,74.0,74,4,1,4,YES
679,2724,247.63636363636363,667,7,0.6363636363636364,1,2717,247.0,667,11,2,6,YES
86,344,86.0,86,0,0.0,0,344,86.0,86,4,1,4,YES
83,332,83.0,83,0,0.0,0,332,83.0,83,4,1,4,YES
94,376,94.0,94,0,0.0,0,376,94.0,94,4,1,4,YES
53,212,53.0,53,0,0.0,0,212,53.0,53,4,1,4,YES
1433,9158,269.3529411764706,1388,97,2.8529411764705883,79,9231,271.5,1388,34,1,11,YES
111,444,111.0,111,0,0.0,0,444,111.0,111,4,1,4,YES
288,1358,135.8,288,41,4.1,37,1377,137.7,288,10,1,7,YES
82,328,82.0,82,0,0.0,0,328,82.0,82,4,1,4,YES
71,284,71.0,71,0,0.0,0,284,71.0,71,4,1,4,YES
60,240,60.0,60,0,0.0,0,240,60.0,60,4,1,4,YES
262,1048,262.0,262,0,0.0,0,1048,262.0,262,4,1,4,YES
72,288,72.0,72,0,0.0,0,288,72.0,72,4,1,4,YES
178,717,55.15384615384615,177,0,0.0,0,717,55.15384615384615,177,13,2,6,YES
131,655,131.0,131,0,0.0,0,655,131.0,131,5,0,4,NO
118,927,61.8,65,0,0.0,0,927,61.8,65,15,1,12,YES
142,568,142.0,142,0,0.0,0,568,142.0,142,4,1,4,YES
76,380,76.0,76,0,0.0,0,380,76.0,76,5,1,4,YES
105,660,82.5,110,30,3.75,15,650,81.25,110,8,0,3,NO
110,440,110.0,110,0,0.0,0,440,110.0,110,4,1,4,YES
187,748,187.0,187,0,0.0,0,748,187.0,187,4,1,4,YES
40,160,40.0,40,0,0.0,0,160,40.0,40,4,1,4,YES
85,340,85.0,85,0,0.0,0,340,85.0,85,4,1,4,YES
100,404,101.0,101,0,0.0,0,404,101.0,101,4,1,4,YES
94,376,94.0,94,0,0.0,0,376,94.0,94,4,1,4,YES
50,573,44.07692307692308,68,23,1.7692307692307692,19,588,45.23076923076923,68,13,0,9,NO
118,473,59.125,118,0,0.0,0,473,59.125,118,8,1,6,YES
513,2115,264.375,513,44,5.5,11,2071,258.875,513,8,1,6,YES
391,1957,244.625,391,2,0.25,1,1955,244.375,391,8,2,5,YES
41,205,41.0,41,0,0.0,0,205,41.0,41,5,1,4,YES
69,345,69.0,69,0,0.0,0,345,69.0,69,5,1,4,YES
54,239,23.9,41,9,0.9,3,230,23.0,41,10,3,6,YES
37,186,31.0,37,1,0.16666666666666666,1,185,30.833333333333332,37,6,1,4,YES
42,204,29.142857142857142,40,0,0.0,0,204,29.142857142857142,40,7,2,5,YES
105,503,71.85714285714286,97,2,0.2857142857142857,1,501,71.57142857142857,97,7,2,5,YES
71,355,44.375,71,0,0.0,0,355,44.375,71,8,1,4,YES
46,231,33.0,46,1,0.14285714285714285,1,230,32.857142857142854,46,7,1,4,YES
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
302,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
198,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
175,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
105,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
196,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
130,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
64,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
132,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
108,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
432,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
174,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
246,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
121,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
110,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
77,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
142,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
114,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
64,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
164,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
70,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
148,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
156,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
119,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
116,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
93,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
229,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
123,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
201,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
180,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
156,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
98,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
145,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
145,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
113,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
146,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
113,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
147,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
125,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
252,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
368,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
181,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
260,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
610,12,12.0,12,17,17.0,17,5,5.0,5,1,0,1,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
77,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
77,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
