Ticket_ID,Commit_Hash,Author,Date,Message,Changed_Files
BOOKKEEPER-594,1a98088e38ca0a43c26d9a4847619b0a27bb90e8,Matteo Merli,2016-03-15 20:51:00 -0700,BOOKKEEPER-594: AutoRecovery shutting down on SyncDisconnected,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java
BOOKKEEPER-909,e32c38890ffbd0291e24e2b3f2625374b27f1f67,Arun M. Krishnakumar,2016-03-31 13:51:45 -0700,BOOKKEEPER-909: ZooKeeper of LocalBookkeeper should use the correct tickTime,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java
BOOKKEEPER-578,d607b366ba493617408888a768a99ee3f3ffb976,Matteo Merli,2016-04-04 23:50:37 -0700,BOOKKEEPER-578: LedgerCacheImpl is reserving 1/3 of Heap size but allocates NonHeap memory,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DirectMemoryUtils.java
BOOKKEEPER-910,19a5efe21ca0b33156a405f1084ddaa9ba4b28f5,Arun M. Krishnakumar,2016-04-05 12:52:16 -0700,"BOOKKEEPER-910: In LocalBookkeeper, Zookeeper server and client use different host addresses",bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java
BOOKKEEPER-904,3fe7e7dad1a1a5a1ac958ef245f244d36523c0ea,eolivelli,2016-04-06 09:38:15 -0700,BOOKKEEPER-904: BookieInitializationTest.testDuplicateBookieServerStartup fails on non-english machines,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java
BOOKKEEPER-914,3efde26e0510be38237c73a7bfeeb105f25d8dbe,Andrey Yegorov,2016-04-07 12:39:46 -0700,BOOKKEEPER-914: ReadOnlyBookieTest.testBookieShouldTurnWritableFromReadOnly is intermettently failing,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java
BOOKKEEPER-913,f2bc62b85e9bb855416fa4ea424cfd19ae9944e5,Matteo Merli,2016-04-09 20:19:58 -0700,BOOKKEEPER-913: Fix flakiness in TestBackwardCompat,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java
BOOKKEEPER-917,b42d8db2b03079ce65d603d808442297ad759433,Matteo Merli,2016-04-09 20:58:40 -0700,BOOKKEEPER-917: LocalBookKeeperTest seems to be silently failing,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java
BOOKKEEPER-911,91595fc04ac6168b5a652e803e55caadae757f74,Matteo Merli,2016-04-27 00:00:34 -0700,BOOKKEEPER-911: Fix TestReplicationWorker tests in master,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java
BOOKKEEPER-921,696a1515bcd4ef41ef27944dad64ac3e1c9d4991,Arun M. Krishnakumar,2016-04-27 01:05:23 -0700,BOOKKEEPER-921: Typo in LocalBookkeeper: Use InetAddress.getHostAddress instead of InetAddress,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java
BOOKKEEPER-925,101de10a817d2a0704ce746eaed90cc0d73ca078,Matteo Merli,2016-04-27 12:11:27 -0700,BOOKKEEPER-925: Fix FindBugs discovered issues in master,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java
BOOKKEEPER-925,f8e0331f14a933ad2ed3d933c5eea927020b4967,Matteo Merli,2016-04-28 20:05:37 -0700,BOOKKEEPER-925: Fix FindBugs discovered issues in master,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java
BOOKKEEPER-926,d32010f5fcc6a040a56dc8b983cc14d107cff2df,Matteo Merli,2016-05-04 06:55:46 -0700,BOOKKEEPER-926: Compacted entries are not properly synced before updating index,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java
BOOKKEEPER-908,e5f3afa5ef84dbc466562664f1f8b0cd60779c02,JV,2016-07-11 13:53:23 -0700,BOOKKEEPER-908: BKLedgerExistException creation is missing,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java
BOOKKEEPER-939,2506c98f8cc474d538df84ca30d229fbe0470e29,Sijie Guo,2016-07-11 15:19:33 -0700,BOOKKEEPER-939: Fix typo of bookkeeper merge pr script,dev/bk-merge-pr.py
BOOKKEEPER-940,2f71beb5e4b06691d4fd6c2601b78632236b3533,eolivelli,2016-07-14 14:02:33 -0700,BOOKKEEPER-940: Fix findbugs warnings after bumping to java 8,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java
BOOKKEEPER-927,1f7e47005588eedd879d0b9d163b4f125c6a0d59,JV,2016-07-25 15:22:34 -0700,BOOKKEEPER-927: LedgerHandleAdv to handle disabled ledgers operation …,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandleAdv.java
BOOKKEEPER-933,8324632b2983beba1528ab53a999340756c7f563,eolivelli,2016-07-30 22:53:28 -0700,BOOKKEEPER-933: ClientConfiguration always inherits System properties,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/NoSystemPropertiesConfigurationTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/SystemPropertiesConfigurationTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java
BOOKKEEPER-938,64f596f4563436b3e4cfe0f57714fc3012778b4c,Andrey Yegorov,2016-07-31 23:04:09 -0700,BOOKKEEPER-938 ledger digestType autodetection on open,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgersWithDifferentDigestsTest.java
BOOKKEEPER-924,bf4a4d6a07f9d615752054c6743035cebd86716e,eolivelli,2016-10-13 00:27:18 -0700,BOOKKEEPER-924: addEntry() is susceptible to spurious wakeups,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandleAdv.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SynchCallbackUtils.java
BOOKKEEPER-952,4383b0b171d5fdfcdfa55c196998bbc6b7fdc260,Yiming Zang,2016-10-20 10:38:33 -0700,BOOKKEEPER-952: Fix RegionAwareEnsemblePlacementPolicy,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RegionAwareEnsemblePlacementPolicy.java
BOOKKEEPER-903,309cbba65c8532ef84c70efe181b3162e3078333,Charan Reddy Guttapalem,2016-11-08 18:05:57 -0800,BOOKKEEPER-903: metaformat command fix,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java
BOOKKEEPER-956,cc3d2701687ce1a4ff14502e2214a381b43aed5f,Charan Reddy Guttapalem,2016-11-08 18:08:44 -0800,BOOKKEEPER-956: Fix for HierarchicalLedgerRangeIterator,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java
BOOKKEEPER-957,8f0bed9f8401001abd683c420757610996cf96d8,Charan Reddy Guttapalem,2016-11-08 23:44:54 -0800,BOOKKEEPER-957: LedgerHandleAdv fixes,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandleAdv.java
BOOKKEEPER-958,026ef10e1e9706ead4f1bc6763ded2e28c91480d,Charan Reddy Guttapalem,2016-11-08 23:49:20 -0800,BOOKKEEPER-958: Fix for ZeroBuffer Bug,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java
BOOKKEEPER-955,4cf097871d28b70a53f8c6bffaf1c2022e9953b2,Charan Reddy Guttapalem,2016-11-29 15:07:42 -0800,BOOKKEEPER-955: in listLedgers method currentRange variable has to be…,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java
BOOKKEEPER-984,6d2737ca22533aed461ed71e94d2472a6664df3c,Sijie Guo,2016-12-16 17:39:40 -0800,BOOKKEEPER-984: Fix BookieClientTest.testWriteGaps,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java
BOOKKEEPER-987,d2e82d4942be079cbfdb179e9a3fe3e574beff8d,eolivelli,2016-12-16 17:40:25 -0800,BOOKKEEPER-987: BookKeeper build is broken due to the shade plugin,bookkeeper-server/pom.xml
BOOKKEEPER-988,54863473365572f955a8e7a3e022614f5f5e4604,Sijie Guo,2016-12-20 13:43:08 -0800,BOOKKEEPER-988: Add missing license header,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicyUsingScript.java;bookkeeper-server/src/test/resources/networkmappingscript.sh
BOOKKEEPER-986,6e738d0c02ebe6710a24aad505e2fd9386bb8821,Charan Reddy Guttapalem,2016-12-20 16:48:48 -0800,BOOKKEEPER-986: Handle memtable flush failure,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java
BOOKKEEPER-907,ca7e5fd80662745e7f64ee8f70c66dc9734f6e3a,Charan Reddy Guttapalem,2017-01-30 12:31:01 -0800,BOOKKEEPER-907: EntryFormatter should be configured,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HexDumpEntryFormatter.java
BOOKKEEPER-959,13d668f2208bf472e4938cfdfd2de912eaa11275,eolivelli,2017-01-30 17:14:22 -0800,BOOKKEEPER-959: ClientAuthProvider and BookieAuthProvider Public API used Protobuf Shaded classes,bookkeeper-server/pom.xml;bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthCallbacks.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthToken.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookKeeperPrincipal.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/ClientAuthProvider.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieConnectionPeer.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ClientConnectionPeer.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ConnectionPeer.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;bookkeeper-server/src/main/proto/BookkeeperProtocol.proto;bookkeeper-server/src/main/resources/findbugsExclude.xml;bookkeeper-server/src/test/java/org/apache/bookkeeper/auth/TestAuth.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBackwardCompatCMS42.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDataFormats.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuthAutoRecoveryTest.java;bookkeeper-server/src/test/proto/TestDataFormats.proto
BOOKKEEPER-999,32ebf0ad68f85daffdec571e28206339a4d09443,Robert (Bobby) Evans,2017-03-22 16:51:48 -0700,BOOKKEEPER-999: Stop leaking threads in BookKeeper client,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java
BOOKKEEPER-1013,3d3340be7d754af1738a117ee07e3bed04ec5547,Sijie Guo,2017-03-23 10:55:12 -0400,BOOKKEEPER-1013: Fix findbugs errors on latest master,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSourceList.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java
BOOKKEEPER-852,bf8ef14bc1bfdde6c6c8edcd7f380b4beca023f6,Matteo Merli,2017-03-28 13:37:16 -0700,BOOKKEEPER-852: Release LedgerDescriptor and master-key objects when not used anymore,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerStorageTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java
BOOKKEEPER-1020,9836c87dc2c082c46692d60c60cf9e23c7b0b06c,eolivelli,2017-04-03 09:57:40 -0700,BOOKKEEPER-1020: Fix Explicit LAC tests on master,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java
BOOKKEEPER-1018,9001e300ce0d5d2655d437e3eaa52f91487caed6,Govind Menon,2017-04-03 12:31:47 -0700,BOOKKEEPER-1018: Allow client to select older V2 protocol (no protobuf),bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
BOOKKEEPER-1018,f30f60889e0810a47797daf4107c0d9bc2ee998c,Govind Menon,2017-04-03 18:22:07 -0700,"BOOKKEEPER-1018: Revert "": Allow client to select older V2 protocol (no…",bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
BOOKKEEPER-1021,ab707d2c6b3251b2a9a30a6d14074704460b3da5,Sijie Guo,2017-04-10 23:28:37 -0700,BOOKKEEPER-1021: Improve merge script to handle github reviews api,dev/bk-merge-pr.py
BOOKKEEPER-1031,48aa69dd0ba41f5ba7bb2b04f31172c919be4391,Samuel Just,2017-04-11 11:14:19 -0700,BOOKKEEPER-1031: close the ledger handle in ReplicationWorker.rereplicate,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java
BOOKKEEPER-1018,f74d07d6b96ba3e6f1270d053fa36676cf680304,Govind Menon,2017-04-15 13:58:34 +0200,BOOKKEEPER-1018: Allow client to select older V2 protocol (no protobuf),bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
BOOKKEEPER-1047,d5af77c05256d5942c19aff2654c5d8f5ac1eb79,Matteo Merli,2017-05-04 20:58:41 +0200,BOOKKEEPER-1047: Add missing error code in ZK setData return path,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java
BOOKKEEPER-1058,811ece53a1c975c4e768422f3d622ac9de6b3e41,rdhabalia,2017-05-15 10:32:26 -0700,BOOKKEEPER-1058: Ignore already deleted ledger on replication audit,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java
BOOKKEEPER-1061,5d43260e84c6121df72c0ee4c844651bfb726638,Matteo Merli,2017-05-15 12:35:26 -0700,BOOKKEEPER-1061: BookieWatcher should not do ZK blocking operations from ZK async callback thread,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java
BOOKKEEPER-1075,64bedc2f92d5bb17783c6ea2a2db7ea29170f264,Alex Yarmula,2017-05-25 14:31:57 +0200,BOOKKEEPER-1075: BK LedgerMetadata: more memory-efficient parsing of configs,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java
BOOKKEEPER-1077,6698912e4d35119a2e85a6ea3877c6771073489c,Sijie Guo,2017-05-26 12:38:28 +0200,BOOKKEEPER-1077: Allow configuration journal/ledger paths for local bookkeeper.,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java
BOOKKEEPER-1079,9bade929dd87829a8903e402f6c3e3be366a854a,Enrico Olivelli,2017-05-26 15:44:27 -0400,BOOKKEEPER-1079: shell lastMark throws NPE,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java
BOOKKEEPER-1073,fc51f73cbc9cdaae9876bc08cafa3e7a80826207,Sijie Guo,2017-06-01 08:55:45 +0200,BOOKKEEPER-1073: Several stats provider related changes.,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java;bookkeeper-stats-providers/pom.xml;bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusStatsLogger.java;bookkeeper-stats-providers/twitter-finagle-provider/pom.xml;bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/CounterImpl.java;bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/FinagleStatsLoggerImpl.java;bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/FinagleStatsProvider.java;bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/OpStatsLoggerImpl.java;bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java;bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java;bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java;bookkeeper-stats-providers/twitter-science-provider/pom.xml;bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java;bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java;bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java;bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java;bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java;bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java;pom.xml
BOOKKEEPER-1071,da70648719679fd1db001c74ad873bf134f16198,Matteo Merli,2017-06-01 09:47:28 +0200,BOOKKEEPER-1071: Use per connection instances of request encoder/decoder,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java
BOOKKEEPER-1074,dd08ce1a644de00967dd5fe34ce15caa9789d775,Sijie Guo,2017-06-01 13:19:58 +0200,BOOKKEEPER-1074: Remove JMX Bean,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java
BOOKKEEPER-989,55d1dc45c4761f150c59a34b94d21e39e69f872c,Sijie Guo,2017-06-01 13:59:44 -0700,BOOKKEEPER-989: Enable Travis CI for Apache BookKeeper,.travis.yml;dev/ticktoc.sh
BOOKKEEPER-980,f47dd4272f54bb95fd38abdd6c492dbe199dd7a4,Sijie Guo,2017-07-18 16:47:43 +0800,BOOKKEEPER-980: BookKeeper Tools doesn't process the argument correctly,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java
BOOKKEEPER-1044,24ac8ead6240aaaaa845afccb4e606fbe0da1602,Sijie Guo,2017-07-25 11:04:36 +0200,BOOKKEEPER-1044: Entrylogger is not readding rolled logs back to the logChannelsToFlush list when exception happens while trying to flush rolled logs,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java
BOOKKEEPER-1104,0ccbc0e9c3e6a82d5e44b8347cc6567e043f253f,Samuel Just,2017-07-28 12:39:03 +0800,BOOKKEEPER-1104: Fix testWithDiskFullAndAbilityToCreateNewIndexFile,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java
BOOKKEEPER-1103,3908d9ce6a5530ae2ae8526b9988b983423c026c,Samuel Just,2017-07-28 13:34:58 -0700,BOOKKEEPER-1103: Fix LedgerMetadataCreateTest random id loop,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerMetadataCreationTest.java
BOOKKEEPER-1102,a5f8580f53464065243a9af038935f5893434166,Samuel Just,2017-07-31 23:34:07 -0700,BOOKKEEPER-1102: Clarify BookieInfoReader and fix associated test flappers,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperDiskSpaceWeightedLedgerPlacementTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java
BOOKKEEPER-1105,f5d2ba66d6253fb54811d3ceb40d4ef4591dfb20,Andrey Yegorov,2017-08-15 18:41:49 -0700,BOOKKEEPER-1105: RackAwarePolicy: Failure to map node into rack may result in failure to add other nodes.,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicyImpl.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RegionAwareEnsemblePlacementPolicy.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicyUsingScript.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRegionAwareEnsemblePlacementPolicy.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java;bookkeeper-server/src/test/resources/networkmappingscript.sh
