Version,File,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,WeightedAge,Buggy
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,136.0,140.0,3,0,3,136.0,124.0,45.333333333333336,1.0341215357233664,0.5990338164251208,0.3447071785744555,403,207.0,134.33333333333334,331.0,46340.0,No
Pre-Release,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,51.0,51.0,1,0,1,51.0,51.0,51.0,0.2463768115942029,0.2463768115942029,0.2463768115942029,207,207.0,207.0,-251.0,-12801.0,No
4.0.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,47.0,51.0,2,0,1,47.0,47.0,23.5,1.787878787878788,1.4242424242424243,0.893939393939394,44,33.0,22.0,99.0,5049.0,No
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,393.0,404.0,3,0,2,393.0,378.0,131.0,61.5,42.0,20.5,24,14.0,8.0,585.0,236340.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/client/DigestManager.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java,81.0,81.0,1,0,1,81.0,81.0,81.0,5.0625,5.0625,5.0625,16,16.0,16.0,338.0,27378.0,No
Pre-Release,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,400.0,400.0,1,0,1,400.0,400.0,400.0,1.932367149758454,1.932367149758454,1.932367149758454,207,207.0,207.0,-251.0,-100400.0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,1118.0,1373.0,15,1,4,1118.0,703.0,74.53333333333333,172.90328811900585,62.5,11.52688587460039,651,207.0,43.4,665.0,913045.0,No
4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,173.0,198.0,6,0,3,173.0,136.0,28.833333333333332,6.397435897435898,4.121212121212121,1.0662393162393162,225,78.0,37.5,474.0,93852.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java,157.0,157.0,1,0,1,157.0,157.0,157.0,1.0680272108843538,1.0680272108843538,1.0680272108843538,147,147.0,147.0,421.0,66097.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,81.0,81.0,1,0,1,81.0,81.0,81.0,0.391304347826087,0.391304347826087,0.391304347826087,207,207.0,207.0,-251.0,-20331.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39.0,39.0,1,0,1,39.0,39.0,39.0,1.625,1.625,1.625,24,24.0,24.0,675.0,26325.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,329.0,371.0,10,1,4,329.0,221.0,32.9,15.934520947149444,11.8,1.5934520947149444,623,207.0,62.3,383.0,142093.0,No
4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,108.0,108.0,2,0,1,108.0,69.0,54.0,20.5,17.25,10.25,16,12.0,8.0,623.0,67284.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java,98.0,98.0,1,0,1,98.0,98.0,98.0,6.125,6.125,6.125,16,16.0,16.0,338.0,33124.0,No
Pre-Release,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,51.0,55.0,2,0,2,51.0,47.0,25.5,0.2738367658276125,0.22705314009661837,0.13691838291380626,378,207.0,189.0,-92.0,-5060.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,33.0,33.0,1,0,1,33.0,33.0,33.0,0.22448979591836735,0.22448979591836735,0.22448979591836735,147,147.0,147.0,421.0,13893.0,No
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28.0,28.0,1,0,1,28.0,28.0,28.0,3.111111111111111,3.111111111111111,3.111111111111111,9,9.0,9.0,692.0,19376.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,46.0,46.0,1,0,1,46.0,46.0,46.0,0.3129251700680272,0.3129251700680272,0.3129251700680272,147,147.0,147.0,421.0,19366.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,203.0,228.0,8,0,3,203.0,166.0,25.375,3.826486993809648,1.7142857142857142,0.478310874226206,542,207.0,67.75,388.0,88464.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28.0,28.0,1,0,1,28.0,28.0,28.0,0.13526570048309178,0.13526570048309178,0.13526570048309178,207,207.0,207.0,-251.0,-7028.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java,107.0,107.0,1,0,1,107.0,107.0,107.0,0.7278911564625851,0.7278911564625851,0.7278911564625851,147,147.0,147.0,421.0,45047.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,552.0,877.0,23,2,3,552.0,139.0,24.0,226.32637718189503,77.5,9.840277268778044,518,171.0,22.52173913043478,776.0,680552.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java,212.0,212.0,1,0,1,212.0,212.0,212.0,1.4421768707482994,1.4421768707482994,1.4421768707482994,147,147.0,147.0,421.0,89252.0,No
4.2.2,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,68.0,68.0,1,0,1,68.0,68.0,68.0,22.666666666666668,22.666666666666668,22.666666666666668,3,3.0,3.0,703.0,47804.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,115.0,115.0,1,0,1,115.0,115.0,115.0,0.782312925170068,0.782312925170068,0.782312925170068,147,147.0,147.0,421.0,48415.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,329.0,329.0,1,0,1,329.0,329.0,329.0,2.238095238095238,2.238095238095238,2.238095238095238,147,147.0,147.0,421.0,138509.0,No
4.1.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,42.0,43.0,2,0,2,42.0,41.0,21.0,0.22370865849126717,0.19806763285024154,0.11185432924563359,285,207.0,142.5,388.0,16684.0,No
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63.0,63.0,1,0,1,63.0,63.0,63.0,3.9375,3.9375,3.9375,16,16.0,16.0,113.0,7119.0,No
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,53.0,55.0,2,0,2,53.0,52.0,26.5,4.833333333333333,4.333333333333333,2.4166666666666665,18,12.0,9.0,132.0,7260.0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,285.0,288.0,3,0,2,285.0,261.0,95.0,9.44191894127378,8.419354838709678,3.1473063137579267,95,39.0,31.666666666666668,474.0,136512.0,No
4.2.2,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53.0,53.0,1,0,1,53.0,53.0,53.0,5.888888888888889,5.888888888888889,5.888888888888889,9,9.0,9.0,692.0,36676.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,35.0,35.0,1,0,1,35.0,35.0,35.0,3.5,3.5,3.5,10,10.0,10.0,383.0,13405.0,No
4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,363.0,369.0,3,0,2,363.0,321.0,121.0,20.18960863697706,16.894736842105264,6.72986954565902,109,78.0,36.333333333333336,474.0,174906.0,No
4.2.2,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,81.0,81.0,1,0,1,81.0,81.0,81.0,9.0,9.0,9.0,9,9.0,9.0,692.0,56052.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45.0,45.0,1,0,1,45.0,45.0,45.0,1.0227272727272727,1.0227272727272727,1.0227272727272727,44,44.0,44.0,195.0,8775.0,No
Pre-Release,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,54.0,54.0,1,0,1,54.0,54.0,54.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,207,207.0,207.0,-251.0,-13554.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,106.0,122.0,5,0,4,106.0,68.0,21.2,1.9566321761351375,0.6428571428571429,0.3913264352270275,439,207.0,87.8,236.0,28792.0,No
Pre-Release,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,57.0,57.0,1,0,1,57.0,57.0,57.0,0.2753623188405797,0.2753623188405797,0.2753623188405797,207,207.0,207.0,-251.0,-14307.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62.0,62.0,1,0,1,62.0,62.0,62.0,0.2995169082125604,0.2995169082125604,0.2995169082125604,207,207.0,207.0,-251.0,-15562.0,No
4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java,80.0,80.0,1,0,1,80.0,80.0,80.0,3.4782608695652173,3.4782608695652173,3.4782608695652173,23,23.0,23.0,553.0,44240.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172.0,172.0,1,0,1,172.0,172.0,172.0,10.75,10.75,10.75,16,16.0,16.0,338.0,58136.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,6.0,9.0,1,0,1,6.0,6.0,6.0,1.0,1.0,1.0,9,9.0,9.0,484.0,4356.0,No
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27.0,27.0,1,0,1,27.0,27.0,27.0,6.75,6.75,6.75,4,4.0,4.0,103.0,2781.0,No
4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,40.0,41.0,2,0,1,40.0,35.0,20.0,3.378205128205128,2.9166666666666665,1.689102564102564,25,13.0,12.5,514.0,21074.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45.0,45.0,1,0,1,45.0,45.0,45.0,4.5,4.5,4.5,10,10.0,10.0,730.0,32850.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,209.0,209.0,1,0,1,209.0,209.0,209.0,1.0096618357487923,1.0096618357487923,1.0096618357487923,207,207.0,207.0,-251.0,-52459.0,No
Pre-Release,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50.0,50.0,1,0,1,50.0,50.0,50.0,0.24154589371980675,0.24154589371980675,0.24154589371980675,207,207.0,207.0,-251.0,-12550.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,440.0,443.0,3,1,1,440.0,424.0,146.66666666666666,86.50588235294117,84.8,28.835294117647056,47,34.0,15.666666666666666,358.0,158594.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62.0,62.0,1,0,1,62.0,62.0,62.0,0.2995169082125604,0.2995169082125604,0.2995169082125604,207,207.0,207.0,-251.0,-15562.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,119.0,122.0,2,0,2,119.0,116.0,59.5,0.6373095503530286,0.5603864734299517,0.3186547751765143,285,207.0,142.5,388.0,47336.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109.0,109.0,3,0,1,109.0,64.0,36.333333333333336,13.003968253968253,7.111111111111111,4.334656084656085,28,12.0,9.333333333333334,394.0,42946.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java,237.0,237.0,1,0,1,237.0,237.0,237.0,1.6122448979591837,1.6122448979591837,1.6122448979591837,147,147.0,147.0,421.0,99777.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28.0,28.0,1,0,1,28.0,28.0,28.0,0.13526570048309178,0.13526570048309178,0.13526570048309178,207,207.0,207.0,-251.0,-7028.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,142.0,171.0,7,0,4,142.0,113.0,20.285714285714285,4.312191702148889,3.111111111111111,0.6160273860212698,574,207.0,82.0,282.0,48222.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47.0,47.0,1,0,1,47.0,47.0,47.0,2.9375,2.9375,2.9375,16,16.0,16.0,271.0,12737.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java,46.0,92.0,2,0,1,46.0,46.0,23.0,2.4393939393939394,1.393939393939394,1.2196969696969697,77,44.0,38.5,195.0,17940.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,46.0,51.0,4,1,2,46.0,26.0,11.5,13.055052790346908,8.5,3.263763197586727,99,78.0,24.75,388.0,19788.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,1448.0,2019.0,29,2,4,1448.0,714.0,49.93103448275862,291.40320213865454,99.66666666666667,10.04838628064326,567,93.0,19.551724137931036,677.0,1366863.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,382.0,427.0,5,0,3,382.0,276.0,76.4,53.54761904761905,23.0,10.70952380952381,37,12.0,7.4,674.0,287798.0,No
4.2.0,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,456.0,474.0,5,0,3,456.0,431.0,91.2,18.526598459012252,17.24,3.7053196918024502,178,78.0,35.6,474.0,224676.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1129.0,1819.0,29,0,3,1129.0,407.0,38.93103448275862,154.2410177424233,47.333333333333336,5.318655784221494,643,171.0,22.17241379310345,776.0,1411544.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43.0,43.0,1,0,1,43.0,43.0,43.0,4.3,4.3,4.3,10,10.0,10.0,776.0,33368.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java,165.0,165.0,1,0,1,165.0,165.0,165.0,1.1224489795918366,1.1224489795918366,1.1224489795918366,147,147.0,147.0,421.0,69465.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java,71.0,71.0,1,0,1,71.0,71.0,71.0,0.48299319727891155,0.48299319727891155,0.48299319727891155,147,147.0,147.0,421.0,29891.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,80.0,80.0,1,0,1,80.0,80.0,80.0,0.3864734299516908,0.3864734299516908,0.3864734299516908,207,207.0,207.0,-251.0,-20080.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java,56.0,56.0,1,0,1,56.0,56.0,56.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,147,147.0,147.0,421.0,23576.0,No
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49.0,49.0,1,0,1,49.0,49.0,49.0,5.444444444444445,5.444444444444445,5.444444444444445,9,9.0,9.0,692.0,33908.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,232.0,265.0,7,0,3,232.0,189.0,33.142857142857146,58.281024531024535,38.0,8.32586064728922,126,72.0,18.0,776.0,205640.0,No
Pre-Release,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,40.0,42.0,2,0,2,40.0,38.0,20.0,0.20696669209255023,0.18357487922705315,0.10348334604627511,378,207.0,189.0,-92.0,-3864.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,110.0,118.0,4,0,3,110.0,102.0,27.5,51.69230769230769,51.0,12.923076923076923,116,78.0,29.0,726.0,85668.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,976.0,1148.0,19,1,4,976.0,450.0,51.36842105263158,134.32476184295444,63.0,7.069724307523918,673,207.0,35.421052631578945,429.0,492492.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SubscribeReconnectCallback.java,5.0,106.0,2,0,1,5.0,5.0,2.5,14.11111111111111,11.11111111111111,7.055555555555555,11,9.0,5.5,366.0,38796.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,94.0,100.0,4,0,3,94.0,75.0,23.5,1.5158276125095347,0.6666666666666666,0.37895690312738367,402,207.0,100.5,474.0,47400.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,127.0,127.0,1,0,1,127.0,127.0,127.0,0.8639455782312925,0.8639455782312925,0.8639455782312925,147,147.0,147.0,421.0,53467.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java,267.0,267.0,1,0,1,267.0,267.0,267.0,1.816326530612245,1.816326530612245,1.816326530612245,147,147.0,147.0,421.0,112407.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,161.0,188.0,4,0,1,161.0,82.0,40.25,13.380555555555556,6.375,3.345138888888889,65,24.0,16.25,355.0,66740.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,521.0,521.0,1,0,1,521.0,521.0,521.0,2.5169082125603865,2.5169082125603865,2.5169082125603865,207,207.0,207.0,-251.0,-130771.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,36.0,36.0,1,0,1,36.0,36.0,36.0,3.6,3.6,3.6,10,10.0,10.0,383.0,13788.0,No
Pre-Release,bookkeeper-server/src/test/java/org/apache/bookkeeper/{test => client}/BookieRecoveryTest.java,209.0,217.0,1,0,1,209.0,209.0,209.0,54.25,54.25,54.25,4,4.0,4.0,-21.0,-4557.0,No
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,80.0,133.0,2,0,1,80.0,79.0,40.0,13.333333333333332,6.75,6.666666666666666,20,12.0,10.0,104.0,13832.0,No
4.2.1,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,329.0,360.0,4,0,2,329.0,197.0,82.25,118.08333333333334,65.66666666666667,29.520833333333336,24,12.0,6.0,595.0,214200.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,76.0,76.0,1,0,1,76.0,76.0,76.0,0.5170068027210885,0.5170068027210885,0.5170068027210885,147,147.0,147.0,421.0,31996.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java,84.0,84.0,1,0,1,84.0,84.0,84.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,147,147.0,147.0,421.0,35364.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,164.0,164.0,1,0,1,164.0,164.0,164.0,1.1156462585034013,1.1156462585034013,1.1156462585034013,147,147.0,147.0,421.0,69044.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,278.0,367.0,5,0,2,278.0,192.0,55.6,143.2527777777778,78.5,28.65055555555556,111,72.0,22.2,677.0,248459.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1633.0,2754.0,41,3,4,1633.0,531.0,39.829268292682926,323.57065819080987,108.5,7.891967272946582,744,171.0,18.146341463414632,776.0,2137104.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,364.0,370.0,4,0,1,364.0,308.0,91.0,18.78469022017409,9.935483870967742,4.696172555043523,60,31.0,15.0,404.0,149480.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,52.0,52.0,1,0,1,52.0,52.0,52.0,52.0,52.0,52.0,1,1.0,1.0,355.0,18460.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,248.0,259.0,10,1,3,248.0,61.0,24.8,15.571857128378868,4.666666666666667,1.5571857128378868,194,44.0,19.4,553.0,143227.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,72.0,75.0,2,0,1,72.0,65.0,36.0,2.3863636363636367,1.4772727272727273,1.1931818181818183,55,44.0,27.5,254.0,19050.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,173.0,173.0,1,0,1,173.0,173.0,173.0,0.8357487922705314,0.8357487922705314,0.8357487922705314,207,207.0,207.0,-251.0,-43423.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,73.0,73.0,1,0,1,73.0,73.0,73.0,0.4965986394557823,0.4965986394557823,0.4965986394557823,147,147.0,147.0,421.0,30733.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,626.0,628.0,2,0,2,626.0,621.0,313.0,4.403976975405547,4.224489795918367,2.2019884877027733,186,147.0,93.0,474.0,297672.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,7.0,7.0,1,0,1,7.0,7.0,7.0,0.5,0.5,0.5,14,14.0,14.0,392.0,2744.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,36.0,36.0,1,0,1,36.0,36.0,36.0,0.24489795918367346,0.24489795918367346,0.24489795918367346,147,147.0,147.0,421.0,15156.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,133.0,149.0,5,0,4,133.0,78.0,26.6,2.2172372033042294,1.5833333333333333,0.44344744066084585,534,207.0,106.8,474.0,70626.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34.0,34.0,1,0,1,34.0,34.0,34.0,2.125,2.125,2.125,16,16.0,16.0,338.0,11492.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/{test => client}/LedgerRecoveryTest.java,69.0,70.0,1,0,1,69.0,69.0,69.0,23.333333333333332,23.333333333333332,23.333333333333332,3,3.0,3.0,372.0,26040.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,130.0,166.0,6,0,5,130.0,91.0,21.666666666666668,1.2232384456116088,0.4396135265700483,0.20387307426860146,546,207.0,91.0,429.0,71214.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,286.0,328.0,7,1,3,286.0,204.0,40.857142857142854,10.937179487179488,6.181818181818182,1.5624542124542127,184,44.0,26.285714285714285,367.0,120376.0,No
4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,13.0,86.0,6,1,2,13.0,4.0,2.1666666666666665,6.3221344817715055,5.909090909090909,1.053689080295251,353,171.0,58.833333333333336,433.0,37238.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,52.0,57.0,2,0,2,52.0,40.0,26.0,6.064935064935065,3.6363636363636362,3.0324675324675323,18,11.0,9.0,466.0,26562.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,143.0,149.0,6,0,4,143.0,112.0,23.833333333333332,5.541102966446216,3.6666666666666665,0.9235171610743693,446,207.0,74.33333333333333,402.0,59898.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java,70.0,70.0,1,0,1,70.0,70.0,70.0,3.1818181818181817,3.1818181818181817,3.1818181818181817,22,22.0,22.0,264.0,18480.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,474.0,524.0,15,0,4,474.0,216.0,31.6,67.71475582147012,15.0,4.514317054764675,204,41.0,13.6,692.0,362608.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,423.0,532.0,20,0,3,423.0,183.0,21.15,94.6527195027195,44.0,4.732635975135976,292,72.0,14.6,776.0,412832.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java,171.0,176.0,3,0,2,171.0,166.0,57.0,33.7967365967366,33.2,11.265578865578867,94,78.0,31.333333333333332,388.0,68288.0,No
